movieId,title,genres
96644,Patriotism (Yûkoku) (1966),Drama
96651,Les hautes solitudes (1974),(no genres listed)
96653,"Vampir (Cuadecuc, vampir) (1971)",Documentary|Horror
96655,Robot & Frank (2012),Comedy|Drama|Sci-Fi
96662,"Punk Syndrome, The (Kovasikajuttu) (2012)",Documentary
96664,Where Do We Go Now? (2011),Comedy|Drama
96667,Ai Weiwei: Never Sorry (2012),Documentary
96669,Stag Night (2008),Horror|Thriller
96671,Hollywood Sex Wars (2011),Comedy
96679,Love Hina Again (2002),Animation|Comedy|Drama
96681,"Age of the Medici, The (L'età di Cosimo de Medici) (1973) ",Drama
96683,Something Ventured (2011),Documentary
96687,Jesus Henry Christ (2012),Comedy
96689,Pirates of the Great Salt Lake (2006),Adventure|Comedy
96691,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
96693,Trouble with the Curve (2012),Drama
96697,"Walk Softly, Stranger (1950)",Crime|Drama|Film-Noir|Romance
96700,360 (2011),Drama
96702,Close (2004),Drama
96704,Detroit (2003),Drama
96706,Straight Shooting (1917),Western
96710,Employees' Entrance (1933),Drama|Romance
96717,"Pearls of the Crown, The (Les perles de la couronne) (1937)",Comedy
96722,Suicide Club (2010),Adventure|Comedy|Drama
96724,Under African Skies (2012),Documentary
96726,Lola Versus (2012),Comedy|Romance
96728,"Master, The (2012)",Drama
96730,More Wild Wild West (1980),Adventure|Comedy|Sci-Fi|Western
96732,"Love Movie, The (Rakkauselokuva) (1984)",Comedy|Drama
96734,"John Huston: The Man, the Movies, the Maverick (1989)",Documentary
96737,Dredd (2012),Action|Sci-Fi
96739,We Live Again (1934),Drama
96748,247°F (2011) ,Horror|Thriller
96751,Arbitrage (2012),Drama|Thriller
96753,Blue Like Jazz (2012),Comedy|Drama
96755,Manual of Love 2 (Manuale d'amore (capitoli successivi)) (2007),Comedy|Romance
96757,"Friends at the Margherita Cafe, The (Gli amici del bar Margherita) (2009)",Comedy|Drama|Romance
96759,Play Girl (1941),Comedy|Romance
96762,Detropia (2012),Documentary
96764,"Liquidator, The (2011)",Action|Thriller
96769,Australian Atomic Confessions (2005),Documentary
96771,"Chemical Brothers: Don't Think, The (2012)",Musical
96773,Pearls of the Deep (Perlicky na dne) (1966),Comedy
96775,"Perfect Murder, The (1988)",Action|Comedy|Crime|Thriller
96789,"Hamburg Syndrome, The (Die Hamburger Krankheit) (1979)",Adventure|Sci-Fi
96792,Kismet (1955),Adventure|Comedy|Fantasy|Musical|Romance
96794,ChromeSkull: Laid to Rest 2 (2011),Horror
96796,Rain Over Santiago (Il pleut sur Santiago) (1976),Documentary|Drama|War
96799,Puckoon (2002),Comedy
96801,Dolan's Cadillac (2009),Crime|Thriller
96803,"Pig's Tale, A (1996)",Adventure|Comedy|Drama|Romance
96805,Nobody Knows Anybody (Nadie conoce a nadie) (1999),Romance|Thriller
96807,Breathless (2012),Thriller
96809,Blood Money (2012),Action|Thriller
96811,End of Watch (2012),Crime|Drama|Thriller
96813,"High, Wide, and Handsome (1937)",Musical|Western
96815,V/H/S (2012),Horror|Thriller
96817,Boxing Gym (2010),Documentary
96821,"Perks of Being a Wallflower, The (2012)",Drama|Romance
96829,"Hunt, The (Jagten) (2012)",Drama
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
96834,Knuckleball! (2012),Documentary
96836,Either Way (Á annan veg) (2011),Comedy|Drama
96840,"Hunter, The (2010)",Thriller
96842,Behind the Burly Q: The Story of Burlesque in America (2010),Documentary
96845,Two Rabbits (2 Coelhos) (2012),Action
96849,Sparkle (2012),Drama|Musical
96851,Guilty Hearts (2006),Drama
96853,Thin Ice (2011),Comedy|Crime|Drama
96857,Red Lights (2012),Drama|Mystery|Thriller
96859,"Rocky Saga: Going the Distance, The (2011)",Documentary
96861,Taken 2 (2012),Action|Crime|Drama|Thriller
96863,"Paperboy, The (2012)",Thriller
96865,Sam Peckinpah: Man of Iron (1993),Documentary
96868,Shut Up and Play the Hits (2012),Documentary
96870,"Private Life of Don Juan, The (1934)",Comedy|Drama|Romance
96872,Quadrille (1938),Comedy|Romance
96894,One Nine Nine Four (2009),Documentary
96897,Bleach: Fade to Black (Bur&#299;chi Fade to Black Kimi no Na o Yobu) (2008),Animation
96901,"Making of a Legend: Gone with the Wind, The (1988)",Documentary
96903,In Passing (2011),Drama|Fantasy|Mystery
96905,"Crush, The (La cotta) (1967)",Romance
96907,Nanayo (Nanayomachi) (2008),Drama
96909,Road North (Tie pohjoiseen) (2012),Comedy|Drama
96911,"Royal Affair, A (Kongelig affære, En) (2012)",Drama|Romance
96917,House at the End of the Street (2012),Horror|Thriller
96919,Attack of the 50ft Cheerleader (2012),Comedy
96921,Sexy Nights of the Living Dead (1980),Horror
96923,2-Headed Shark Attack (2012),Comedy|Horror
96925,"Hard, Fast and Beautiful (1951)",Drama
96927,"Newest Pledge, The (2012)",Comedy
96933,Despair (1978),Drama|Fantasy
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance
96937,Russia's Toughest Prisons (National Geographic) (2011),Documentary
96939,Crime Lords of Tokyo (2011),Documentary
96941,2016: Obama's America (2012),Documentary
96943,"Happy Event, A (Un Heureux Evénement) (2011)",Comedy|Drama|Romance
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance
96947,Volcano (Eldfjall) (2011),Drama
96950,Guilty (Présumé coupable) (2011),Drama
96952,Surviving Progress (2011),Documentary
96954,Doughboys (1930),Comedy|War
96960,Tobor the Great (1954),Children|Sci-Fi
96962,Lightnin' (1925),Comedy|Drama
96964,"Tall Man, The (2012)",Crime|Drama|Mystery
96966,Laurence Anyways (2012),Drama|Romance
96969,"Magic of Belle Isle, The (2012)",Comedy|Drama
96971,"Lie, The (2011)",Drama
96973,"Painted Veil, The (1934)",Drama|Romance
96975,LOL (2012),Comedy|Drama|Romance
96983,Remorques (Stormy Waters) (1941),Action|Drama|Romance
96985,"Report on the Party and the Guests, A (O slavnosti a hostech) (1966)",Drama
96991,"Sapphires, The (2012)",Comedy|Drama|Musical
96993,That Certain Summer (1972),Drama
97002,Something from Nothing: The Art of Rap (2012),Documentary|Musical
97005,Just Add Water (2008),Comedy|Romance
97008,"Return of the Prodigal Son, The (Návrat ztraceného syna) (1967)",Drama
97010,Hood of the Living Dead (2005),Horror
97024,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
97026,Upstream (1927),Comedy|Drama
97029,Genocide (Konchû daisensô) (1968),Horror|Sci-Fi
97031,"Goke, Body Snatcher from Hell (Kyuketsuki Gokemidoro) (1968)",Horror|Sci-Fi
97035,"Living Skeleton, The (Kyûketsu dokuro-sen) (1968)",Horror
97037,Madonna of the Seven Moons (1945),Drama|Mystery
97039,"Man in Grey, The (1943)",Drama|Romance
97042,Ishaqzaade (2012),Action|Drama|Romance
97046,Evil Bong (2006),Comedy|Horror
97051,Here Comes the Devil (Ahí va el diablo) (2012),Horror|Thriller
97055,7 Below (Seven Below) (2012),Horror|Thriller
97057,Kon-Tiki (2012),Adventure|Documentary|Drama
97059,Katy Perry: Part of Me (2012),Documentary|Drama
97061,Broadway (1929),Drama|Musical
97065,Viy or Spirit of Evil (Viy) (1967),Comedy|Drama|Fantasy|Horror
97068,"Rise of Catherine the Great, The (1934)",Drama
97070,Roseland (1977),Drama|Musical|Romance
97073,Rusty Knife (Sabita naifu) (1958),Action|Crime
97092,Glorious Technicolor (1998),Documentary
97094,Ingmar Bergman on Life and Work (Ingmar Bergman: Om liv och arbete) (1998),Documentary
97096,Lon Chaney: A Thousand Faces (2000),Documentary
97115,El tren de la memoria (2005),Documentary
97117,"March of the Movies (Film Parade, The) (1933)",Documentary
97119,Rules of Single Life (Sinkkuelämän säännöt) (2011),Documentary
97124,Tank on the Moon (2007),Documentary
97128,"Safe Place, A (1971)",Drama
97132,Urbanized (2011),Documentary
97134,Waco: A New Revelation (1999),Documentary
97137,"Cool Ones, The (1967)",Comedy
97139,Blood of Dracula (1957),Horror|Romance
97146,I'm King Kong!: The Exploits of Merian C. Cooper (2005) ,Documentary
97148,Elia Kazan: A Director's Journey (1995),Documentary
97151,"John Garfield Story, The (2003)",Documentary
97153,Not Here to Be Loved (Je ne suis pas là pour être aimé) (2005),Drama|Romance
97161,California Solo (2012),Drama
97163,Shameless (Maskeblomstfamilien ) (2010),Drama
97165,"Marshal of Finland, The (Suomen Marsalkka) (2012)",Drama|Romance
97168,Marley (2012),Documentary
97172,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
97175,His Name Was Jason: 30 Years of Friday the 13th (2009),Documentary|Horror
97177,Colin Quinn: Long Story Short (2011),Comedy
97184,588 Rue Paradis (Mother) (1992),Drama
97186,Sinivalkoinen valhe (2012),Documentary
97188,Sinister (2012),Horror|Thriller
97190,Fearful Symmetry: The Making of 'To Kill a Mockingbird' (1998),Documentary
97192,Louise Brooks: Looking for Lulu (1998),Documentary
97194,"Thing: Terror Takes Shape, The (1998)",Documentary
97196,Shottas (2002),Action|Crime|Drama
97200,Sapphire (1959),Crime|Drama|Mystery|Thriller
97216,Passion Play (2010),Drama|Romance
97220,Virginia (2010),Drama
97225,Hotel Transylvania (2012),Animation|Children|Comedy
97230,Side by Side (2012),Documentary
97232,"Good Old Fashioned Orgy, A (2011)",Comedy
97234,Inside: 'Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb' (2000),Documentary
97236,Shadowing the Third Man (2004),Documentary
97238,Making 'Do the Right Thing' (1989),Documentary
97240,"Young and the Dead, The (2000)",Documentary
97242,Daleks' Invasion Earth: 2150 A.D. (1966),Adventure|Sci-Fi
97244,Fat Kid Rules the World (2012),Comedy
97246,Charlie Chan in Egypt (1935),Mystery
97250,Charlie Chan in London (1934),Drama|Mystery
97252,Coupe de Ville (1990),Comedy|Drama
97254,Shakespeare-Wallah (1965),Drama
97256,Love in the Time of Hysteria (Sólo con tu pareja) (1991),Comedy|Romance
97280,We Are from the Future (My iz budushchego) (2008),Action|Drama|Fantasy
97283,Creature from the Haunted Sea (1961),Comedy|Horror
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),Action|Crime|Mystery
97296,"Screaming Skull, The (1958)",Horror|Mystery
97300,Björk: Volumen (1999),Animation|Musical
97302,Madame Tutli-Putli (2007),Animation|Fantasy
97304,Argo (2012),Drama|Thriller
97306,Seven Psychopaths (2012),Comedy|Crime
97308,Nobody Walks (2012),Drama
97311,Butter (2011),Comedy
97319,"Cigarette Girl of Mosselprom, The (Papirosnitsa ot Mosselproma) (1924)",Comedy|Romance
97324,Atlas Shrugged: Part II (2012),Drama|Mystery|Sci-Fi
97326,Ill Manors (2012),Crime|Drama
97328,Liberal Arts (2012),Comedy|Drama
97330,"Ator, the Fighting Eagle (Ator l'invincibile) (1982)",Action|Adventure|Fantasy
97332,"Den tatuerade änkan (Tattooed Widow, The) (1998) ",Comedy|Drama|Romance
97334,Portrait in Black (1960),Crime|Drama|Thriller
97336,Vivien Leigh: Scarlett and Beyond (1990),Documentary
97382,Under the Boardwalk: The Monopoly Story (2010),Documentary
97384,Arachnoquake (2012),Action|Horror|Sci-Fi
97386,Choking Man (2006),Drama
97388,"Farewell, My Queen (Les adieux à la reine) (2012)",Drama|Romance
97390,Marley & Me: The Puppy Years (2011),Children|Comedy
97393,"House I Live In, The (2012)",Documentary
97395,West of Memphis (2012),Documentary
97397,Boogie Man: The Lee Atwater Story (2008),Documentary
97401,Terumae romae (Thermae Romae) (2012),Comedy|Sci-Fi
97423,Michael (2011),Drama|Thriller
97455,Kings of Pastry (Les rois de la pâtisserie) (2009),Documentary
97457,"Reluctant Saint, The (1962)",Comedy|Drama
97460,"Gorilla, The (1939)",Comedy|Horror
97462,Hoodwinked Too! Hood vs. Evil (2011),Animation|Comedy
97464,"Thirst for Love, The (Ai no kawaki) (1966)",Drama
97466,Weight of the Nation (2012),Documentary
97468,Drones (2010),Comedy|Sci-Fi
97470,Catch .44 (2011),Action|Drama|Thriller
97494,"Return of Frank Cannon, The (1980)",Action|Crime|Drama|Mystery|Thriller
97526,"Sound of Fury, The (1950)",Crime|Drama|Film-Noir
97533,"Letter, The (2012)",Drama
97536,Three Resurrected Drunkards (Kaette kita yopparai) (1968),Comedy
97538,Tormento (1950),Drama
97540,"Visiteurs du soir, Les (Devil's Envoys, The) (1942)",Drama|Fantasy|Romance
97542,Ingmar Bergman Makes a Movie (Ingmar Bergman gör en film) (1963),Documentary
97544,Eastwood on Eastwood (1997),Documentary
97546,"Ernest Film Festival, The (1986)",Comedy
97548,Giger's Necronomicon (1975),Documentary
97550,"Secret Life of Zoey, The (2002)",Drama
97552,Moebius Redux: A Life in Pictures (2007),Documentary
97593,Tony (2009),Drama|Horror|Thriller
97595,Dive! (Dive!: Living off America's Waste) (2010),Documentary
97597,"Clink of Ice, The (a.k.a.: Sound of Ice Cubes, The) (Le bruit des glaçons) (2010)",Comedy|Drama
97600,"Warped Ones, The (Kyonetsu no kisetsu) (1960)",Drama
97615,16 to Life (2009),Comedy|Drama
97639,How to Survive a Plague (2012),Documentary
97643,[REC]³ 3 Génesis (2012),Horror|Thriller
97646,Four Sons (1940),Drama|War
97648,Gangs of Wasseypur (2012),Crime|Drama
97650,Greystone Park (2012),Horror
97660,Last Ride (2009),Drama
97662,Girl in Progress (2012),Comedy|Drama
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy
97667,Lightning Strikes Twice (1951),Drama|Mystery
97670,My Forbidden Past (1951),Drama
97673,56 Up (2012),Documentary
97680,King Leopold's Ghost (2006),Documentary
97685,Around the World (1943),Comedy|Musical
97688,Turkish Passion (La pasión turca) (1994),Drama
97690,"Sunday in Kigali, A (Un dimanche à Kigali) (2006)",Drama|War
97692,We Are Legion: The Story of the Hacktivists (2012),Documentary
97694,"Barrens, The (2012)",Horror
97697,Transit (2012),Crime|Drama|Thriller
97699,Love Me No More (Deux jours à tuer) (2008),Drama|Romance
97701,Paranormal Activity 4 (2012),Horror|IMAX
97703,You Are God (Jestes Bogiem) (2012),Drama
97705,Where the Boys Are '84 (1984),Comedy
97707,Skyscraper (Skyskraber) (2011),Comedy|Drama
97709,Tai Chi Zero (2012),Action|Fantasy|Sci-Fi|IMAX
97711,"White Angel, The (L'angelo bianco) (1955)",Drama
97713,"X from Outer Space, The (Uchû daikaijû Girara) (1967)",Horror|Sci-Fi
97715,"Babymakers, The (2012)",Adventure|Comedy
97722,Rosewood Lane (2011),Horror|Thriller
97724,"Glamorous Life of Sachiko Hanai, The (Hatsujô kateikyôshi: sensei no aijiru) (2003)",Action|Comedy|Drama|Fantasy|Mystery|Sci-Fi|War
97726,"Strange Case of the End of Civilization as We Know It, The (1977)",Comedy|Crime|Mystery
97730,"Feast at Midnight, A (1994)",Children|Comedy|Drama
97732,Tom & Thomas (2002),Adventure|Children
97740,"3, 2, 1... Frankie Go Boom (Frankie Go Boom) (2012)",Comedy
97742,Alex Cross (2012),Action|Crime|Mystery|Thriller
97744,"Ambassador, The (Ambassadøren) (2011)",Documentary
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
97755,"Luck, Trust & Ketchup: Robert Altman in Carver Country (1993)",Documentary
97757,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy
97759,Budd Boetticher: A Man Can Do That (2005),Documentary
97761,Rx (2005),Crime|Romance|Thriller
97763,Terry Pratchett: Choosing to Die (2011),Documentary
97765,ReGeneration (2010),Documentary
97768,Free Men (Les hommes libres) (2011),Drama|War
97773,"Girl, The (2012)",Drama
97775,This Ain't California (2012),Documentary
97779,Steve Jobs: The Lost Interview (2012),Documentary
97781,Rolling (2007),Drama
97785,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
97787,Warren Oates: Across the Border (1993),Documentary
97789,Step Up Love Story (Futari ecchi) (2002),Animation|Comedy|Romance
97792,Graduation Day (1981),Horror
97794,April Fool's Day (2008),Horror
97797,Holiday Affair (1949),Drama|Romance
97799,Like Dandelion Dust (2009),Drama
97801,Mann tut was Mann kann (2012),Comedy
97806,Stockholm East (Stockholm Östra) (2011),Drama
97808,"Woman That Dreamed About a Man, The (Kvinden der drømte om en mand) (2010)",Drama
97815,Beware the Moon: Remembering 'An American Werewolf in London' (2009),Documentary
97817,Pumping Iron II: The Women (1985),Documentary
97819,Witness to Murder (1954),Crime|Drama|Film-Noir|Thriller
97821,"Busher, The (1919)",Comedy|Drama
97823,"Piano in a Factory, The (Gang de qin) (2010)",Comedy|Drama|Musical
97826,"Patience Stone, The (2012)",Drama|War
97828,Hamoun (1990),Drama
97832,Chasing Mavericks (2012),Drama
97834,Craigslist Joe (2012),Adventure|Documentary
97836,Here Comes the Boom (2012),Action|Comedy
97845,"Men Who Made the Movies: Samuel Fuller, The (2002)",Documentary
97847,Search for the Beast (1997),Horror
97849,Victor Sjöström: Ett porträtt (1981),Documentary
97853,Night of the Running Man (1995),Action|Crime|Thriller
97855,Hitman's Run (1999),Action
97858,Mental (2012),Comedy|Drama
97860,Killing Them Softly (2012),Crime|Drama|Thriller
97866,"Imposter, The (2012)",Documentary
97868,"Other Dream Team, The (2012)",Documentary
97870,"Sessions, The (Surrogate, The) (2012)",Drama
97872,Living with the Fosters (2002),Comedy
97874,Lana Turner... a Daughter's Memoir (2001),Documentary
97876,Making the Earth Stand Still (1995),Documentary
97878,Remember the Day (1941),Drama|Romance|War
97880,"Child Is Waiting, A (1963)",Drama
97882,Salvage (2009),Horror
97884,Submarine X-1 (1969),Drama|War
97886,Rid of Me (2011),Comedy|Drama|Romance
97888,I Want to Look Like That Guy (2009),Documentary
97895,What Richard Did (2012),Drama
97897,Kounterfeit (1996),Action|Crime|Thriller
97899,Nightmaster (Watch the Shadows Dance) (1987),Action
97904,Smashed (2012),Comedy|Drama
97906,Splinterheads (2009),Comedy
97908,"Babysitters, The (2007)",Drama
97910,"Juche Idea, The (2008)",Documentary
97913,Wreck-It Ralph (2012),Animation|Comedy
97915,Lookin' to Get Out (1982),Comedy
97917,Diplomatic Siege (1999),Action|Thriller
97919,Midnight Man (1997),Action|Drama|Thriller
97921,Silver Linings Playbook (2012),Comedy|Drama
97923,Flight (2012),Drama
97933,5 Broken Cameras (2011),Documentary
97936,Anna Karenina (2012),Drama
97938,Life of Pi (2012),Adventure|Drama|IMAX
97940,"Saint in London, The (1939)",Action|Comedy|Crime|Drama|Mystery
97946,"Day, The (2011)",Drama|Sci-Fi|Thriller
97948,Two Days in April (2007),Documentary
97950,"Man with the Iron Fists, The (2012)",Action|Adventure|Crime
97955,Gable: The King Remembered (1975),Documentary
97957,Excision (2012),Crime|Drama|Horror|Thriller
